id,time_step,birth_time,death_time,x,y,next_id,prev_id
21,10,0,18,650,389,20,152
21,11,0,18,651,390,20,152
21,12,0,18,655,394,20,152
21,13,0,18,656,394,20,152
21,14,0,18,659,396,218,152
21,15,0,18,660,397,226,152
21,16,0,18,661,397,238,152
21,17,0,18,663,399,244,152
22,0,0,1,652,389,21,23
23,0,0,7,659,390,22,24
23,1,0,7,660,389,21,24
23,2,0,7,661,390,21,24
23,3,0,7,662,390,21,24
23,4,0,7,663,389,152,24
23,5,0,7,664,389,152,24
23,6,0,7,665,390,152,24
24,0,0,51,671,390,23,25
24,1,0,51,672,390,23,25
24,2,0,51,672,389,23,25
24,3,0,51,673,390,23,25
24,4,0,51,672,389,23,25
24,5,0,51,673,390,23,25
24,6,0,51,674,390,23,25
24,7,0,51,675,390,172,25
24,8,0,51,676,389,172,25
24,9,0,51,675,390,172,183
24,10,0,51,676,390,172,183
24,11,0,51,676,389,152,183
24,12,0,51,679,392,152,25
24,13,0,51,680,393,152,25
24,14,0,51,681,394,152,25
24,15,0,51,682,394,152,25
24,16,0,51,683,395,152,25
24,17,0,51,684,396,152,25
24,18,0,51,685,397,152,25
24,19,0,51,686,397,152,25
24,20,0,51,687,398,152,25
24,21,0,51,688,398,152,25
24,22,0,51,689,399,152,25
24,23,0,51,691,400,152,25
24,24,0,51,692,401,152,25
24,25,0,51,694,403,152,25
24,26,0,51,695,404,152,25
24,27,0,51,697,406,152,25
24,28,0,51,698,406,152,25
24,29,0,51,699,407,152,25
24,30,0,51,700,408,152,25
24,31,0,51,701,409,152,25
24,32,0,51,702,409,152,25
24,33,0,51,704,411,152,25
24,34,0,51,705,411,152,25
24,35,0,51,706,412,152,25
24,36,0,51,707,412,152,25
24,37,0,51,708,411,152,25
24,38,0,51,709,411,152,25
24,39,0,51,710,412,152,25
24,40,0,51,711,411,152,25
24,41,0,51,712,412,152,25
24,42,0,51,713,411,152,25
24,43,0,51,714,411,152,25
24,44,0,51,715,411,152,25
24,45,0,51,715,410,152,25
24,46,0,51,716,409,152,25
24,47,0,51,717,409,152,25
24,48,0,51,717,408,152,25
24,49,0,51,718,407,152,25
24,50,0,51,717,406,152,25
25,0,0,70,683,390,24,26
25,1,0,70,684,390,24,26
