id,time_step,birth_time,death_time,x,y,next_id,prev_id
40,48,0,-1,719,331,767,612
40,49,0,-1,718,330,767,612
40,50,0,-1,717,329,767,612
40,51,0,-1,716,328,767,612
40,52,0,-1,715,327,767,612
40,53,0,-1,716,328,767,612
40,54,0,-1,715,327,767,612
40,55,0,-1,715,328,767,612
40,56,0,-1,714,327,767,612
40,57,0,-1,713,326,767,612
40,58,0,-1,712,325,767,612
40,59,0,-1,711,324,767,612
40,60,0,-1,711,323,767,612
40,61,0,-1,713,321,767,612
40,62,0,-1,715,319,767,612
40,63,0,-1,719,315,767,612
40,64,0,-1,720,313,767,612
40,65,0,-1,721,310,767,612
40,66,0,-1,722,309,767,612
40,67,0,-1,727,304,767,612
40,68,0,-1,728,303,767,612
40,69,0,-1,729,303,1067,612
40,70,0,-1,730,302,1067,612
40,71,0,-1,731,302,1067,612
40,72,0,-1,733,300,1067,612
40,73,0,-1,732,299,1067,612
40,74,0,-1,732,298,1067,612
40,75,0,-1,733,297,1067,612
40,76,0,-1,733,296,1067,612
40,77,0,-1,733,295,1067,612
40,78,0,-1,733,294,1067,612
40,79,0,-1,734,293,1067,612
40,80,0,-1,735,292,1067,612
40,81,0,-1,736,291,1067,612
40,82,0,-1,737,290,1067,612
40,83,0,-1,736,291,1067,612
40,84,0,-1,737,290,1067,612
40,85,0,-1,736,289,1067,612
40,86,0,-1,735,288,1067,612
40,87,0,-1,736,287,1067,612
40,88,0,-1,736,286,1067,612
40,89,0,-1,735,285,1067,612
40,90,0,-1,734,284,1067,612
40,91,0,-1,733,285,1067,612
40,92,0,-1,731,283,1284,612
40,93,0,-1,732,282,1284,612
40,94,0,-1,731,281,1284,612
40,95,0,-1,731,280,1284,1332
40,96,0,-1,732,280,1284,1332
40,97,0,-1,732,279,1284,1332
40,98,0,-1,733,278,1284,1332
40,99,0,-1,733,277,1284,1332
40,100,0,-1,732,276,1284,1332
41,0,0,12,730,372,40,42
41,1,0,12,731,371,40,42
41,2,0,12,730,372,40,42
41,3,0,12,729,371,40,42
41,4,0,12,729,370,40,42
41,5,0,12,730,369,40,42
41,6,0,12,730,368,40,42
41,7,0,12,731,367,40,42
41,8,0,12,731,366,40,42
41,9,0,12,731,365,40,42
41,10,0,12,731,364,40,42
41,11,0,12,731,363,238,42
42,0,0,25,729,384,41,43
42,1,0,25,730,383,41,43
42,2,0,25,729,382,41,43
42,3,0,25,730,381,41,43
42,4,0,25,730,380,41,43
42,5,0,25,730,379,41,43
42,6,0,25,730,378,41,43
42,7,0,25,730,377,41,43
42,8,0,25,730,376,41,43
42,9,0,25,730,375,41,43
42,10,0,25,731,376,41,43
42,11,0,25,732,375,41,43
42,12,0,25,732,374,253,43
42,13,0,25,732,373,253,43
42,14,0,25,732,372,253,43
42,15,0,25,732,371,253,43
42,16,0,25,732,370,253,43
42,17,0,25,733,370,253,43
42,18,0,25,733,371,253,43
42,19,0,25,735,369,253,43
42,20,0,25,735,368,253,43
42,21,0,25,734,367,253,43
42,22,0,25,735,366,253,43
42,23,0,25,739,367,253,44
42,24,0,25,739,366,253,452
43,0,0,23,729,392,42,44
43,1,0,23,728,391,42,44
43,2,0,23,729,391,42,44
43,3,0,23,729,390,42,44
43,4,0,23,729,389,42,44
43,5,0,23,728,388,42,44
43,6,0,23,728,387,42,44
43,7,0,23,729,387,42,44
43,8,0,23,730,386,42,44
43,9,0,23,731,385,42,44
43,10,0,23,730,384,42,44
43,11,0,23,731,383,42,44
43,12,0,23,731,382,42,44
43,13,0,23,732,381,42,44
43,14,0,23,732,380,42,44
43,15,0,23,732,379,42,44
43,16,0,23,732,378,42,44
43,17,0,23,732,377,42,44
43,18,0,23,733,377,42,44
43,19,0,23,735,375,42,44
43,20,0,23,735,374,42,44
43,21,0,23,735,373,42,44
43,22,0,23,735,372,42,44
44,0,0,-1,729,400,43,45
44,1,0,-1,729,399,43,45
44,2,0,-1,730,400,43,45
44,3,0,-1,731,401,43,45
44,4,0,-1,729,399,43,45
44,5,0,-1,728,398,43,45
44,6,0,-1,729,397,43,45
44,7,0,-1,730,396,43,45
44,8,0,-1,730,395,43,45
44,9,0,-1,731,394,43,45
44,10,0,-1,730,393,43,45
44,11,0,-1,730,392,43,45
44,12,0,-1,729,391,43,45
44,13,0,-1,730,390,43,45
44,14,0,-1,730,389,43,45
44,15,0,-1,731,388,43,45
44,16,0,-1,732,387,43,45
44,17,0,-1,732,386,43,45
44,18,0,-1,734,384,43,45
44,19,0,-1,736,383,43,45
44,20,0,-1,735,382,43,379
44,21,0,-1,736,381,43,379
44,22,0,-1,736,380,43,379
44,23,0,-1,736,379,42,379
44,24,0,-1,736,380,452,45
44,25,0,-1,737,379,452,45
44,26,0,-1,736,380,452,45
44,27,0,-1,736,379,452,45
44,28,0,-1,737,378,452,45
44,29,0,-1,737,377,452,45
44,30,0,-1,736,376,452,45
44,31,0,-1,737,375,452,45
44,32,0,-1,736,374,452,45
44,33,0,-1,736,373,452,45
44,34,0,-1,735,372,452,45
44,35,0,-1,735,371,452,45
44,36,0,-1,735,370,452,45
44,37,0,-1,735,369,452,45
44,38,0,-1,736,368,452,45
44,39,0,-1,737,368,452,684
44,40,0,-1,738,367,452,684
44,41,0,-1,735,370,452,511
44,42,0,-1,735,369,452,511
44,43,0,-1,736,368,452,511
44,44,0,-1,735,367,452,511
44,45,0,-1,735,366,452,511
44,46,0,-1,734,367,452,511
44,47,0,-1,733,366,452,511
44,48,0,-1,733,365,452,511
44,49,0,-1,733,364,452,511
44,50,0,-1,733,363,452,511
44,51,0,-1,733,362,452,511
44,52,0,-1,732,363,452,511
44,53,0,-1,732,362,452,511
44,54,0,-1,731,361,452,511
44,55,0,-1,730,360,452,511
44,56,0,-1,731,359,452,511
44,57,0,-1,730,358,452,511
44,58,0,-1,730,357,452,511
44,59,0,-1,729,356,452,511
44,60,0,-1,729,355,452,511
44,61,0,-1,730,354,452,511
44,62,0,-1,732,352,452,511
44,63,0,-1,734,350,452,511
44,64,0,-1,735,349,452,511
44,65,0,-1,736,347,452,1022
44,66,0,-1,737,346,452,1022
44,67,0,-1,738,345,452,1022
44,68,0,-1,739,344,452,1022
44,69,0,-1,739,343,452,1022
